ID,Exchange,RemoteName,CLLIcode,InventoryItem,Route,Size,NumDucts,SubDuct1,SubDuct2,SubDuct3,Length,ConduitType,ConduitClass,WONumber,PostingState,TaxDist,DatePlaced,DateRetired,Ducts,FCCCode,TaxID,Cost,InUse,Color,Trench,LegacyID,DrawName,Handle,Matched_Map,Matched_MapID,Matched_RecordID,CompanyCode,CompanyCodeID,WIRECENTER_Id,TaxDistrict,Name,WONum,Comment,FromJUNCTION_Id,ToJUNCTION_Id,CONDUIT,CONDUIT2,YEAR,TypeSuffix,SizeSuffix,ACADLayer,ACADBlock,ACADFileName
11048,DUBS,,,,L-9800,0.75,0.75,,,,60,UD,,,FPA,,,,,,,,,,,57691,M:\DTE\Dubois.dwg,88895,,,,DTE,,,,WRMS,,SPAN 60',61916,61919,,,2013,,,CONDUIT,_no_Value,DUBOIS
11049,DUBS,,,,L-3130,1.25,1.25,,,,176,UD,,,FPA,,,,,,,,,,,55794,M:\DTE\Dubois.dwg,7829A,,,,DTE,,,,HOUG,,SPAN 176',61452,61456,,,2013,,,CONDUIT,_no_Value,DUBOIS
11051,DUBS,,,,L-6020,1.25,1.25,,,,284,UD,,,FPA,,,,,,,,,,,56344,M:\DTE\Dubois.dwg,7DA56,,,,DTE,,,,SFIR,,SPAN 284',61595,61596,,,2013,,,CONDUIT,_no_Value,DUBOIS
11052,DUBS,,,,L-1200,0.75,0.75,,,,116,UD,,,FPA,,,,,,,,,,,54982,M:\DTE\Dubois.dwg,70038,,,,DTE,,,,NFST,,SPAN 116',60933,61190,,,2013,,,CONDUIT,_no_Value,DUBOIS
11053,DUBS,,,,L-9053,1.25,1.25,,,,162,UD,,,FPA,,,,,,,,,,,56957,M:\DTE\Dubois.dwg,8304C,,,,DTE,,,,BIRC,,SPAN 162',61727,61735,,,2013,,,CONDUIT,_no_Value,DUBOIS
11054,DUBS,,,,L-9060,0.75,1,,,,112,UD,,,FPA,,,,,,,,,,,57036,M:\DTE\Dubois.dwg,839AC,,,,DTE,,,,WRMS,,SPAN  112',61752,61755,,,2013,,I,CONDUIT,_no_Value,DUBOIS
11055,TCRK,,,,,4,I,,,,30,UD,,,FPA,,,,,,,,,,,20145,M:\DTE\Dubois.dwg,EAFF,,,,DTE,1825,52,FMT 250,WRSP,71230,,,,,,,,FLX,CONDUIT,_no_Value,DUBOIS
11056,DUBS,,,,L-1400,0.75,0.75,,,,54,UD,,,FPA,,,,,,,,,,,55255,M:\DTE\Dubois.dwg,727DF,,,,DTE,,,,MERC,,SPAN 54',60985,61294,,,2013,,,CONDUIT,_no_Value,DUBOIS
11060,TCRK,,,,,11,I,,,,62,,,,FPA,,,,,,,,,,,20674,M:\DTE\Dubois.dwg,12F67,,,,DTE,2426,52,FMT 250,CLBH,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
11061,DUBS,,,,L-9053,0.75,0.75,,,,128,UD,,,FPA,,,,,,,,,,,56965,M:\DTE\Dubois.dwg,830AC,,,,DTE,,,,BIRC,,SPAN 128',61735,61737,,,2013,,,CONDUIT,_no_Value,DUBOIS
11062,DUBS,,,,L-1240,0.75,0.75,,,,188,UD,,,FPA,,,,,,,,,,,55088,M:\DTE\Dubois.dwg,70FB8,,,,DTE,,,,WATS,,SPAN 188',60939,61218,,,2013,,,CONDUIT,_no_Value,DUBOIS
11064,DUBS,,,,L-1700,1.25,1.25,,,,176,UD,,,FPA,,,,,,,,,,,54235,M:\DTE\Dubois.dwg,6A073,,,,DTE,,,,HRSC,,SPAN 176',60871,61029,,,2013,,,CONDUIT,_no_Value,DUBOIS
11067,DUBS,,,,L-9000,0.75,0.75,,,,62,UD,,,FPA,,,,,,,,,,,56594,M:\DTE\Dubois.dwg,802000000000,,,,DTE,,,,WRMS,,SPAN 62',61647,61654,,,2013,,,CONDUIT,_no_Value,DUBOIS
11068,DUBS,,,,,1.25,1X1,,,,202,UD,,,FPA,,,,,,,,,,,52398,M:\DTE\Dubois.dwg,50D68,,,,DTE,,,,WRMS,,ABANDONED DUBOIS FTTH PROJECT 2015.,,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11071,DUBS,,,,,4,SEBO,,,,236,,,,FPA,,,,,,,,,,,57806,M:\DTE\Dubois.dwg,892DA,,,,DTE,,,,RHDS,,SPAN 236,61945,61948,,,2013,,CL,CONDUIT,_no_Value,DUBOIS
11072,DUBS,,,,L-6010,1.25,1.25,,,,180,UD,,,FPA,,,,,,,,,,,56274,M:\DTE\Dubois.dwg,7D04E,,,,DTE,,,,WELT,,SPAN 180',61562,61580,,,2013,,,CONDUIT,_no_Value,DUBOIS
11073,DUBS,,,,L-9000,1.25,1.25,,,,342,UD,,,FPA,,,,,,,,,,,56521,M:\DTE\Dubois.dwg,7F55D,,,,DTE,,,,WELT,,SPAN 342',61636,61641,,,2013,,,CONDUIT,_no_Value,DUBOIS
11076,PTHL,,,,,11,I,,,,245,,,,FPA,,,,,,,,,,,20809,M:\DTE\Dubois.dwg,12FDF,,,,DTE,2563,52,FMT 200,PTDH,81235,SPAN 245',,,,,,,,CONDUIT,_no_Value,DUBOIS
11078,DUBS,,,,L-9060,0.75,0.75,,,,166,UD,,,FPA,,,,,,,,,,,57045,M:\DTE\Dubois.dwg,83A03,,,,DTE,,,,WRMS,,SPAN  166',61753,61757,,,2013,,,CONDUIT,_no_Value,DUBOIS
11081,DUBS,,,,L-1000,0.75,0.75,,,,102,UD,,,FPA,,,,,,,,,,,54754,M:\DTE\Dubois.dwg,6E3A7,,,,DTE,,,,HRSC,,SPAN 102',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11082,DUBS,,,,L-1200,0.75,0.75,,,,104,UD,,,FPA,,,,,,,,,,,54958,M:\DTE\Dubois.dwg,6FDBF,,,,DTE,,,,NFST,,SPAN 104',60932,61183,,,2013,,,CONDUIT,_no_Value,DUBOIS
11083,DUBS,,,,L-9000,1.25,1.25,,,,356,UD,,,FPA,,,,,,,,,,,56484,M:\DTE\Dubois.dwg,7F251,,,,DTE,,,,WELT,,SPAN 356',60747,61633,,,2013,,,CONDUIT,_no_Value,DUBOIS
11084,DUBS,,,,L-5000,1.25,1.25,,,,107,UD,,,FPA,,,,,,,,,,,53324,M:\DTE\Dubois.dwg,681AF,,,,DTE,,,,SFIR,,SPAN 96',60749,60753,,,,,,CONDUIT,_no_Value,DUBOIS
11085,DUBS,,,,L-1100,1.25,1.25,,,,162,UD,,,FPA,,,,,,,,,,,53981,M:\DTE\Dubois.dwg,6AFB4,,,,DTE,,,,CARS,,SPAN 162',60890,60891,,,2013,,,CONDUIT,_no_Value,DUBOIS
11087,DUBS,,,,L-9000,1.25,1.25,,,,342,UD,,,FPA,,,,,,,,,,,56522,M:\DTE\Dubois.dwg,7F934,,,,DTE,,,,WELT,,SPAN 342',61636,61641,,,2013,,,CONDUIT,_no_Value,DUBOIS
11088,TRYL,,,,,1.25,1X1,,,,16,UD,,,FPA,,,,,,,,,,,69758,M:\DTE\Dubois.dwg,2A243B,,,,DTE,,,,TRLK,,"SPAN 16'?
HPP 33618 TO PED",,67275,,,2018,,,CONDUIT,_no_Value,DUBOIS
11089,DUBS,,,,L-9000,1.25,1.25,,,,158,UD,,,FPA,,,,,,,,,,,56811,M:\DTE\Dubois.dwg,81CC8,,,,DTE,,,,WRMS,,SPAN 158',61698,61699,,,2013,,,CONDUIT,_no_Value,DUBOIS
11091,DUBS,,,,,1.25,1.25,,,,134,UD,,,FPA,,,,,,,,,,,57282,M:\DTE\Dubois.dwg,85C21,,,,DTE,,,,MECK,,SPAN 134,61815,61816,,,2013,,,CONDUIT,_no_Value,DUBOIS
11092,DUBS,,,,L-9000,0.75,0.75,,,,68,UD,,,FPA,,,,,,,,,,,56582,M:\DTE\Dubois.dwg,8020B,,,,DTE,,,,WRMS,,SPAN 68',61649,61652,,,2013,,,CONDUIT,_no_Value,DUBOIS
11093,DUBS,,,,L-1000,1.25,1.25,,,,222,UD,,,FPA,,,,,,,,,,,53936,M:\DTE\Dubois.dwg,6A250,,,,DTE,,,,HRSC,,SPAN 222',60879,60880,,,2013,,,CONDUIT,_no_Value,DUBOIS
11095,DUBS,,,,L-1070,1.25,1.25,,,,196,UD,,,FPA,,,,,,,,,,,53965,M:\DTE\Dubois.dwg,6AD15,,,,DTE,,,,MARC,,SPAN 196',60886,60887,,,2013,,,CONDUIT,_no_Value,DUBOIS
11097,DUBS,,,,L-1600,1.25,1.25,,,,286,UD,,,FPA,,,,,,,,,,,54231,M:\DTE\Dubois.dwg,6BFC5,,,,DTE,,,,MERC,,SPAN 286',60996,61028,,,2013,,,CONDUIT,_no_Value,DUBOIS
11098,DUBS,,,,L-6100,1.25,1.25,,,,252,UD,,,FPA,,,,,,,,,,,56364,M:\DTE\Dubois.dwg,7DE91,,,,DTE,,,,SFIR,,SPAN 252',61601,61603,,,2013,,,CONDUIT,_no_Value,DUBOIS
11099,DUBS,,,,L-6000,1.25,1.25,,,,194,UD,,,FPA,,,,,,,,,,,56253,M:\DTE\Dubois.dwg,7CAB8,,,,DTE,,,,SFIR,,SPAN 194',61575,61576,,,2013,,,CONDUIT,_no_Value,DUBOIS
11100,DUBS,,,,L-9730,0.75,0.75,,,,170,UD,,,FPA,,,,,,,,,,,57587,M:\DTE\Dubois.dwg,87D1E,,,,DTE,,,,STLN,,SPAN 170',61892,61893,,,2013,,,CONDUIT,_no_Value,DUBOIS
11103,TCRK,,,,,11,11,,,,168,UD,,,FPA,,,,,,,,,,,72145,M:\DTE\Dubois.dwg,2C374C,,,,DTE,,,,WSRD,,SPAN 168',63959,62935,,,18,,,CONDUIT,_no_Value,DUBOIS
11105,DUBS,,,,L-1400,0.75,0.75,,,,120,UD,,,FPA,,,,,,,,,,,55357,M:\DTE\Dubois.dwg,73C26,,,,DTE,,,,MERC,,SPAN 120',60990,61326,,,2013,,,CONDUIT,_no_Value,DUBOIS
11107,DUBS,,,,L-9770,1.25,1.25,,,,272,UD,,,FPA,,,,,,,,,,,57611,M:\DTE\Dubois.dwg,88026,,,,DTE,,,,FRMT,,SPAN 272',61896,61899,,,2013,,,CONDUIT,_no_Value,DUBOIS
11108,PINN,,,,,11.25,I,,,,7196,,,,FPA,,,,,,,,,,,21661,M:\DTE\Dubois.dwg,EA04,,,,DTE,3445,,FMT 200,H26,70134,,23112,23112,,,2009,,,CONDUIT,_no_Value,DUBOIS
11109,DUBS,,,,L-3130,0.75,0.75,,,,106,UD,,,FPA,,,,,,,,,,,55790,M:\DTE\Dubois.dwg,D72CF,,,,DTE,,,,HOUG,,SPAN 106',61452,61455,,,2013,,,CONDUIT,_no_Value,DUBOIS
11110,DUBS,,,,,4,1,,,,222,SFIR,,,FPA,,,,,,,,,,,21968,M:\DTE\Dubois.dwg,2B609,,,,DTE,3756,,FMT 250,SFIR,,,,,,,,,,CONDUIT,_no_Value,DUBOIS
11111,DUBS,,,,L-6000,0.75,0.75,,,,360,UD,,,FPA,,,,,,,,,,,56266,M:\DTE\Dubois.dwg,7CEB6,,,,DTE,,,,SFIR,,SPAN 360',61577,61579,,,2013,,,CONDUIT,_no_Value,DUBOIS
11114,DUBS,,,,L-9000,1.25,1.25,,,,98,UD,,,FPA,,,,,,,,,,,56788,M:\DTE\Dubois.dwg,81B3E,,,,DTE,,,,WRMS,,SPAN 98',61695,61696,,,2013,,,CONDUIT,_no_Value,DUBOIS
11115,DUBS,,,,L-9000,1.25,1.25,,,,356,UD,,,FPA,,,,,,,,,,,56485,M:\DTE\Dubois.dwg,7F328,,,,DTE,,,,WELT,,SPAN 356',60747,61633,,,2013,,,CONDUIT,_no_Value,DUBOIS
11116,DUBS,,,,L-1070,0.75,0.75,,,,96,UD,,,FPA,,,,,,,,,,,54865,M:\DTE\Dubois.dwg,6F017,,,,DTE,,,,MARC,,SPAN 96',60887,61138,,,2013,,,CONDUIT,_no_Value,DUBOIS
11117,DUBS,,,,L-9000,1.25,1.25,,,,196,UD,,,FPA,,,,,,,,,,,56796,M:\DTE\Dubois.dwg,81A38,,,,DTE,,,,WRMS,,SPAN 196',61695,61697,,,2013,,,CONDUIT,_no_Value,DUBOIS
11118,DUBS,,,,L-9053,0.75,0.75,,,,208,UD,,,FPA,,,,,,,,,,,56973,M:\DTE\Dubois.dwg,83291,,,,DTE,,,,BIRC,,SPAN 208',61735,61739,,,2013,,,CONDUIT,_no_Value,DUBOIS
11120,DUBS,,,,L-1700,0.75,0.75,,,,92,UD,,,FPA,,,,,,,,,,,55430,M:\DTE\Dubois.dwg,743C6,,,,DTE,,,,HRSC,,SPAN 92',61029,61344,,,2013,,,CONDUIT,_no_Value,DUBOIS
11121,DUBS,,,,L-9700,0.75,0.75,,,,140,UD,,,FPA,,,,,,,,,,,57515,M:\DTE\Dubois.dwg,87558,,,,DTE,,,,MICK,,SPAN 140',61870,61873,,,2013,,,CONDUIT,_no_Value,DUBOIS
11122,DUBS,,,,L-9100,0.75,0.75,,,,122,UD,,,FPA,,,,,,,,,,,57133,M:\DTE\Dubois.dwg,84A34,,,,DTE,,,,WRMS,,SPAN 122',61646,61779,,,2013,,,CONDUIT,_no_Value,DUBOIS
11123,PTHL,,,,,11,I,,,,251,,,,FPA,,,,,,,,,,,20821,M:\DTE\Dubois.dwg,12FF9,,,,DTE,2575,52,FMT 200,RVVW,81235,SPAN 251'?,,63019,,,,,,CONDUIT,_no_Value,DUBOIS
11124,DUBS,,,,L-3100,0.75,0.75,,,,234,UD,,,FPA,,,,,,,,,,,55674,M:\DTE\Dubois.dwg,775F7,,,,DTE,,,,HOUG,,SPAN 234',61067,61425,,,2013,,,CONDUIT,_no_Value,DUBOIS
11125,DUBS,,,,L-3000,1.25,1.25,,,,194,UD,,,FPA,,,,,,,,,,,54438,M:\DTE\Dubois.dwg,6C546,,,,DTE,,,,MTVW,,SPAN 194',61048,61049,,,2013,,,CONDUIT,_no_Value,DUBOIS
11127,DUBS,,,,L-3000,0.75,0.75,,,,130,UD,,,FPA,,,,,,,,,,,55485,M:\DTE\Dubois.dwg,74981,,,,DTE,,,,HOUG,,SPAN 130',61045,61357,,,2013,,,CONDUIT,_no_Value,DUBOIS
11129,TCRK,,,,,11,11,,,,986,UD,,,FPA,,,,,,,,,,,72151,M:\DTE\Dubois.dwg,2C4CFA,,,,DTE,,,,H26,,"SPAN 986'?
TO WYDOT SIGN HH",23681,,,,18,,,CONDUIT,_no_Value,DUBOIS
11130,DUBS,,,,,11.25,I,,,,208,,,,FPA,,,,,,,,,,,62774,M:\DTE\Dubois.dwg,151DD8,,,,DTE,,,,H26,,SPAN 208' ?,22520,22519,,,2003,,,CONDUIT,_no_Value,DUBOIS
11132,DUBS,,,,L-1200,1.25,1.25,,,,176,UD,,,FPA,,,,,,,,,,,54075,M:\DTE\Dubois.dwg,6B37F,,,,DTE,,,,NFST,,SPAN 176',60931,60932,,,2013,,,CONDUIT,_no_Value,DUBOIS
11133,DUBS,,,,L-9000,0.75,0.75,,,,200,UD,,,FPA,,,,,,,,,,,56687,M:\DTE\Dubois.dwg,80CC7,,,,DTE,,,,WRMS,,SPAN 200',61673,61676,,,2013,,,CONDUIT,_no_Value,DUBOIS
11135,DUBS,,,,,11,11,,,,68,UD,,,FPA,,,,,,,,,,,71642,M:\DTE\Dubois.dwg,2B1F72,,,,DTE,,,,NFST,,SPAN 68'?,,62397,,,13,,,CONDUIT,_no_Value,DUBOIS
11136,DUBS,,,,L-1070,0.75,0.75,,,,98,UD,,,FPA,,,,,,,,,,,54829,M:\DTE\Dubois.dwg,6EC32,,,,DTE,,,,MARC,,SPAN 98',60884,61123,,,2013,,,CONDUIT,_no_Value,DUBOIS
11137,DUBS,,,,L-9000,1.25,1.25,,,,616,UD,,,FPA,,,,,,,,,,,56753,M:\DTE\Dubois.dwg,80FB6,,,,DTE,,,,WRMS,,SPAN 616',61685,61691,,,2013,,,CONDUIT,_no_Value,DUBOIS
11138,TRYL,,,,,24,CF,,,,1534,,,,FPA,,,,,,,,,,,69693,M:\DTE\Dubois.dwg,2A1565,,,,DTE,,,,JRTR,,"SPAN 1534'?
KEVLAR",67253,67258,,,2018,,O,CONDUIT,_no_Value,DUBOIS
11139,DUBS,,,,L-3100,1.25,1.25,,,,302,UD,,,FPA,,,,,,,,,,,54616,M:\DTE\Dubois.dwg,6CC7E,,,,DTE,,,,HOUG,,SPAN 302',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11142,DUBS,,,,L-1400,0.75,0.75,,,,144,UD,,,FPA,,,,,,,,,,,55163,M:\DTE\Dubois.dwg,7.1E+017,,,,DTE,,,,CLEN,,SPAN 144',60869,61245,,,2013,,,CONDUIT,_no_Value,DUBOIS
11143,DUBS,,,,L-9000,1.25,1.25,,,,62,UD,,,FPA,,,,,,,,,,,56526,M:\DTE\Dubois.dwg,7FBFE,,,,DTE,,,,WELT,,SPAN 62',61641,61642,,,2013,,,CONDUIT,_no_Value,DUBOIS
11144,DUBS,,,,,14,I,,,,510,,,,FPA,,,,,,,,,,,21956,M:\DTE\Dubois.dwg,2B607,,,,DTE,3744,,FMT 250,SFIR,,SPAN?  ABANDONED 2015,,,,,,,,CONDUIT,_no_Value,DUBOIS
11147,DUBS,,,,L-1070,1,1,,,,85,UD,,,FPA,,,,,,,,,,,54841,M:\DTE\Dubois.dwg,6ECE3,,,,DTE,,,,MARC,,SPAN 85',60885,61129,,,2016,,,CONDUIT,_no_Value,DUBOIS
11148,PTHL,,,,,11,11,,,,22,UD,,,FPA,,,,,,,,,,,71997,M:\DTE\Dubois.dwg,2BEF36,,,,DTE,,,,H26,,SPAN 22'?,65616,67257,,,2018,,,CONDUIT,_no_Value,DUBOIS
11150,DUBS,,,,L-6010,0.75,0.75,,,,204,UD,,,FPA,,,,,,,,,,,56278,M:\DTE\Dubois.dwg,7D0FA,,,,DTE,,,,WELT,,SPAN 204',61562,61582,,,2013,,,CONDUIT,_no_Value,DUBOIS
11151,DUBS,,,,L-9000,1.25,1.25,,,,230,UD,,,FPA,,,,,,,,,,,56541,M:\DTE\Dubois.dwg,7FD10,,,,DTE,,,,WELT,,SPAN 230',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11152,DUBS,,,,L-9000,1.25,1.25,,,,390,UD,,,FPA,,,,,,,,,,,56535,M:\DTE\Dubois.dwg,7F94E,,,,DTE,,,,WELT,,SPAN 390',61641,61644,,,2013,,,CONDUIT,_no_Value,DUBOIS
11155,DUBS,,,,L-9850,0.75,0.75,,,,232,UD,,,FPA,,,,,,,,,,,57735,M:\DTE\Dubois.dwg,88C9C,,,,DTE,,,,WRMS,,SPAN 232',61929,61930,,,2013,,,CONDUIT,_no_Value,DUBOIS
11156,DUBS,,,,L-9750,1.25,1.25,,,,286,UD,,,FPA,,,,,,,,,,,57595,M:\DTE\Dubois.dwg,87DC0,,,,DTE,,,,FRMT,,SPAN 286',61861,61895,,,2013,,,CONDUIT,_no_Value,DUBOIS
11157,TCRK,,,,,11.25,I,,,,214,,,,FPA,,,,,,,,,,,20139,M:\DTE\Dubois.dwg,EAF9,,,,DTE,1819,52,FMT 250,WSTV,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
11158,DUBS,,,,,11,11,,,,188,UD,,,FPA,,,,,,,,,,,72199,M:\DTE\Dubois.dwg,2C78A8,,,,DTE,,,,WRMS,,"SPAN 188'?
SHOP TO GARAGE",61935,68184,,,2018,,,CONDUIT,_no_Value,DUBOIS
11159,DUBS,,,,L-1200,0.75,0.75,,,,98,UD,,,FPA,,,,,,,,,,,54938,M:\DTE\Dubois.dwg,6FB70,,,,DTE,,,,NFST,,SPAN 98',60930,61178,,,2013,,,CONDUIT,_no_Value,DUBOIS
11161,DUBS,,,,L-5000,1.25,1.25,,,,243,UD,,,FPA,,,,,,,,,,,53706,M:\DTE\Dubois.dwg,68480,,,,DTE,,,,SFIR,,SPAN 208',60753,60754,,,2013,,,CONDUIT,_no_Value,DUBOIS
11163,DUBS,,,,L-3130,1.25,1.25,,,,388,BFOV,,,FPA,,,,,,,,,,,55738,M:\DTE\Dubois.dwg,6CCB6,,,,DTE,,,,BARB,,SPAN 388',61063,61442,,,2013,,,CONDUIT,_no_Value,DUBOIS
11164,DUBS,,,,L-9800,1.25,1.25,,,,314,UD,,,FPA,,,,,,,,,,,57683,M:\DTE\Dubois.dwg,886F8,,,,DTE,,,,WRMS,,SPAN 314',61916,61917,,,2013,,,CONDUIT,_no_Value,DUBOIS
11166,BRKS,,,,,1.25,1X1,,,,157,UD,,,FPA,,,,,,,,,,,64206,M:\DTE\Dubois.dwg,16357D,,,,DTE,,,,BRKS,,"SPAN 157'?
",,64647,,,2002,,,CONDUIT,_no_Value,DUBOIS
11168,DUBS,,,,L-1070,0.75,0.75,,,,188,UD,,,FPA,,,,,,,,,,,54849,M:\DTE\Dubois.dwg,6ECEE,,,,DTE,,,,MARC,,SPAN 188',60885,61134,,,2013,,,CONDUIT,_no_Value,DUBOIS
11169,DUBS,,,,L-1070,0.75,0.75,,,,124,UD,,,FPA,,,,,,,,,,,54845,M:\DTE\Dubois.dwg,6ECE0,,,,DTE,,,,MARC,,SPAN 124',60885,61132,,,2013,,,CONDUIT,_no_Value,DUBOIS
11171,DUBS,,,,L-1600,0.75,0.75,,,,94,UD,,,FPA,,,,,,,,,,,55418,M:\DTE\Dubois.dwg,742B3,,,,DTE,,,,MERC,,SPAN 94',61028,61341,,,2013,,,CONDUIT,_no_Value,DUBOIS
11172,DUBS,,,,L-9750,1.25,1.25,,,,238,UD,,,FPA,,,,,,,,,,,57599,M:\DTE\Dubois.dwg,870000000000000,,,,DTE,,,,FRMT,,SPAN 238',61895,61897,,,2013,,,CONDUIT,_no_Value,DUBOIS
11173,DUBS,,,,L-3130,0.75,0.75,,,,236,UD,,,FPA,,,,,,,,,,,55726,M:\DTE\Dubois.dwg,77B87,,,,DTE,,,,BARB,,SPAN 236',61435,61438,,,2013,,,CONDUIT,_no_Value,DUBOIS
11174,DUBS,,,,L-1200,1.25,1.25,,,,212,UD,,,FPA,,,,,,,,,,,54091,M:\DTE\Dubois.dwg,6B36C,,,,DTE,,,,NFST,,SPAN 212',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11175,DUBS,,,,L-1200,0.75,0.75,,,,274,UD,,,FPA,,,,,,,,,,,54964,M:\DTE\Dubois.dwg,6FE11,,,,DTE,,,,NFST,,SPAN 274',60932,61184,,,2013,,,CONDUIT,_no_Value,DUBOIS
11176,DUBS,,,,L-3100,0.75,1,,,,150,UD,,,FPA,,,,,,,,,,,67852,M:\DTE\Dubois.dwg,23A9F5,,,,DTE,,,,HOUG,,MOVED FROM 2013,61069,61430,,,2017,,,CONDUIT,_no_Value,DUBOIS
11177,DUBS,,,,L-3130,0.75,0.75,,,,130,UD,,,FPA,,,,,,,,,,,55770,M:\DTE\Dubois.dwg,781F5,,,,DTE,,,,BARB,,SPAN 130',61447,61450,,,2013,,,CONDUIT,_no_Value,DUBOIS
11178,TCRK,,,,,11,11,,,,50,UD,,,FPA,,,,,,,,,,,71936,M:\DTE\Dubois.dwg,2BD236,,,,DTE,,,,WRMS,,SPAN 50',,,,,19,,,CONDUIT,_no_Value,DUBOIS
11179,DUBS,,,,L-1240,0.75,0.75,,,,204,UD,,,FPA,,,,,,,,,,,55096,M:\DTE\Dubois.dwg,710A1,,,,DTE,,,,WATS,,SPAN 204',60940,61220,,,2013,,,CONDUIT,_no_Value,DUBOIS
11180,DUBS,,,,L-1070,1,1,,,,68,UD,,,FPA,,,,,,,,,,,54853,M:\DTE\Dubois.dwg,6EE81,,,,DTE,,,,MARC,,SPAN 68',60886,61135,,,2016,,,CONDUIT,_no_Value,DUBOIS
11182,TCRK,,,,,4,I,,,,58,,,,FPA,,,,,,,,,,,20112,M:\DTE\Dubois.dwg,EADE,,,,DTE,1792,52,FMT 250,FRVW,71230,,,,,,,,FLX,CONDUIT,_no_Value,DUBOIS
11183,DUBS,,,,,3,3,,,,,UD,,,FPA,,,,,,,,,,,58400,M:\DTE\Dubois.dwg,C73DE,,,,DTE,,,,NFST,,,62385,62384,,,,,,CONDUIT,_no_Value,DUBOIS
11184,DUBS,,,,L-3080,0.75,0.75,,,,102,UD,,,FPA,,,,,,,,,,,55563,M:\DTE\Dubois.dwg,75135,,,,DTE,,,,HOUG,,SPAN 102',61059,61390,,,2013,,,CONDUIT,_no_Value,DUBOIS
11186,DUBS,,,,L-1300,0.75,0.75,,,,258,UD,,,FPA,,,,,,,,,,,55154,M:\DTE\Dubois.dwg,71D11,,,,DTE,,,,MERC,,SPAN 258',60943,61242,,,2013,,,CONDUIT,_no_Value,DUBOIS
11188,UPAS,,,,,11.25,I,,,,1936,I,,,FPA,,,,,,,,,,,66542,M:\DTE\Dubois.dwg,208611,,,,DTE,,,,SPRD,,SPAN 1936',65762,65764,,,2017,,,CONDUIT,_no_Value,DUBOIS
11189,DUBS,,,,L-1070,0.75,0.75,,,,116,UD,,,FPA,,,,,,,,,,,54808,M:\DTE\Dubois.dwg,6E9AB,,,,DTE,,,,MARC,,SPAN 116',60883,61115,,,2013,,,CONDUIT,_no_Value,DUBOIS
11190,LWSP,,,,,11,11,,,,213,UD,,,FPA,,,,,,,,,,,72082,M:\DTE\Dubois.dwg,2C26C9,,,,DTE,,,,H26,,SPAN 213'? SIZE?,68153,68150,,,18,,,CONDUIT,_no_Value,DUBOIS
11193,DUBS,,,,L-9000,1.25,1.25,,,,236,UD,,,FPA,,,,,,,,,,,56691,M:\DTE\Dubois.dwg,80DD5,,,,DTE,,,,WRMS,,SPAN 236',61673,61677,,,2013,,,CONDUIT,_no_Value,DUBOIS
11194,DUBS,,,,L-1000,1.25,1.25,,,,456,UD,,,FPA,,,,,,,,,,,53879,M:\DTE\Dubois.dwg,6A07D,,,,DTE,,,,CLEN,,SPAN 458',60871,60872,,,2013,,,CONDUIT,_no_Value,DUBOIS
11196,DUBS,,,,L-1240,0.75,0.75,,,,156,UD,,,FPA,,,,,,,,,,,55106,M:\DTE\Dubois.dwg,710FD,,,,DTE,,,,WATS,,SPAN 156',60940,61222,,,2013,,,CONDUIT,_no_Value,DUBOIS
11197,DUBS,,,,L-1400,0.75,0.75,,,,88,UD,,,FPA,,,,,,,,,,,55234,M:\DTE\Dubois.dwg,72301,,,,DTE,,,,MERC,,SPAN 88',60983,61287,,,2013,,,CONDUIT,_no_Value,DUBOIS
11198,DUBS,,,,L-1200,0.75,0.75,,,,118,UD,,,FPA,,,,,,,,,,,54934,M:\DTE\Dubois.dwg,6FB1E,,,,DTE,,,,NFST,,SPAN 118',60929,61177,,,2013,,,CONDUIT,_no_Value,DUBOIS
11203,DUBS,,,,L-9400,1.25,1.25,,,,198,UD,,,FPA,,,,,,,,,,,57278,M:\DTE\Dubois.dwg,85C17,,,,DTE,,,,MECK,,SPAN 198',61814,61815,,,2013,,,CONDUIT,_no_Value,DUBOIS
11204,DUBS,,,,L-3100,0.75,0.75,,,,182,UD,,,FPA,,,,,,,,,,,55618,M:\DTE\Dubois.dwg,77084,,,,DTE,,,,CARS,,SPAN 182',61062,61411,,,2013,,,CONDUIT,_no_Value,DUBOIS
11205,DUBS,,,,L-1400,0.75,0.75,,,,106,UD,,,FPA,,,,,,,,,,,55263,M:\DTE\Dubois.dwg,72976,,,,DTE,,,,MERC,,SPAN 106',60986,61296,,,2013,,,CONDUIT,_no_Value,DUBOIS
11206,DUBS,,,,L-9000,1.25,1.25,,,,296,UD,,,FPA,,,,,,,,,,,56766,M:\DTE\Dubois.dwg,81892,,,,DTE,,,,WRMS,,SPAN 296',61691,61693,,,2013,,,CONDUIT,_no_Value,DUBOIS
